frame_idx,timestamp,gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,00:00:000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00:00:033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,00:00:066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,00:00:100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,00:00:133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00:166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,00:00:200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,00:00:233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,00:00:266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,00:00:300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,00:00:333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,00:00:366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,00:00:400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,00:00:433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,00:00:466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,00:00:500,,0.2884725034236908,0.6024795174598694,-4.279135907836462e-07,0.303337424993515,0.650873064994812,-0.04445720091462135,0.2946333587169647,0.6960906386375427,-0.07432032376527786,0.26797163486480713,0.72789466381073,-0.0966867208480835,0.23931267857551575,0.7441147565841675,-0.11584892123937607,0.23488475382328033,0.5895153880119324,-0.07119980454444885,0.1969037652015686,0.6759018898010254,-0.10126637667417526,0.2120460420846939,0.7300859093666077,-0.11640745401382446,0.2291518747806549,0.7347362041473389,-0.12491500377655029,0.2073868066072464,0.5827489495277405,-0.06023477017879486,0.1766766905784607,0.6778908371925354,-0.08708972483873367,0.1980486512184143,0.7290424108505249,-0.09256100654602051,0.2163032591342926,0.7242982387542725,-0.09554586559534073,0.1878335028886795,0.5955913066864014,-0.05191408097743988,0.1602230817079544,0.6817204356193542,-0.07625691592693329,0.18308007717132568,0.7258372902870178,-0.0746040791273117,0.201805979013443,0.7196587920188904,-0.07213541865348816,0.17394235730171204,0.6181921362876892,-0.046601757407188416,0.15124958753585815,0.6958900094032288,-0.06724726408720016,0.16695426404476166,0.7335864901542664,-0.0680939331650734,0.18417905271053314,0.7289483547210693,-0.06567981094121933
16,00:00:533,,0.27373817563056946,0.6169141530990601,-2.9155293645999336e-07,0.2638293206691742,0.6807747483253479,-0.038145776838064194,0.25878196954727173,0.7137486338615417,-0.06706275045871735,0.2680789530277252,0.7042821049690247,-0.08930269628763199,0.26846402883529663,0.6769264936447144,-0.10952340066432953,0.19216257333755493,0.6044567823410034,-0.06580393016338348,0.22276681661605835,0.6473561525344849,-0.09240411221981049,0.24115411937236786,0.6753895282745361,-0.11014511436223984,0.2431642860174179,0.6711350083351135,-0.12306272983551025,0.20853231847286224,0.566288948059082,-0.06002183258533478,0.2405596375465393,0.6109101176261902,-0.08367817103862762,0.25099676847457886,0.644620954990387,-0.08981793373823166,0.2485777586698532,0.6453476548194885,-0.0952109545469284,0.22974207997322083,0.5487862229347229,-0.0562174916267395,0.26047655940055847,0.5972252488136292,-0.07428694516420364,0.2668537497520447,0.6287058591842651,-0.0695163756608963,0.2596948742866516,0.6306239366531372,-0.06708420068025589,0.25248464941978455,0.5457513928413391,-0.056179229170084,0.279781699180603,0.5891327857971191,-0.07129164785146713,0.28260916471481323,0.6172882914543152,-0.06977083534002304,0.27362653613090515,0.6226072311401367,-0.06760752201080322
