frame_idx,timestamp,gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,00:00:000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00:00:033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,00:00:066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,00:00:100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,00:00:133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00:166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,00:00:200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,00:00:233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,00:00:266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,00:00:300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,00:00:333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,00:00:366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,00:00:400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,00:00:433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,00:00:466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,00:00:500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,00:00:533,,0.09107883274555206,0.6856053471565247,-1.522056862768295e-07,0.11000169813632965,0.7624926567077637,-0.06956995278596878,0.09283694624900818,0.8683913946151733,-0.1021777093410492,0.07324257493019104,0.9647054076194763,-0.1185874491930008,0.06086279824376106,1.0525808334350586,-0.13369062542915344,0.012548208236694336,0.7952857613563538,-0.0946527048945427,-0.012798688374459743,0.9210430979728699,-0.11893747746944427,-0.019748378545045853,1.0053565502166748,-0.1339007019996643,-0.021806955337524414,1.058390736579895,-0.14223980903625488,-0.007569834589958191,0.789943516254425,-0.061833180487155914,-0.025669489055871964,0.9163621664047241,-0.07871154695749283,-0.024628957733511925,1.0017000436782837,-0.0854160487651825,-0.01789456233382225,1.0545873641967773,-0.0909523218870163,-0.01491188071668148,0.7980858683586121,-0.031560976058244705,-0.027800623327493668,0.9140146970748901,-0.04805595427751541,-0.021857798099517822,0.9879098534584045,-0.056625816971063614,-0.018694989383220673,1.0325896739959717,-0.06269275397062302,-0.01655316725373268,0.8092155456542969,-0.005297493189573288,-0.025928055867552757,0.9045218825340271,-0.021139122545719147,-0.021817492321133614,0.9614390134811401,-0.028530562296509743,-0.01783815398812294,0.9970579147338867,-0.03281334787607193
17,00:00:566,,0.10113333910703659,0.6828978061676025,7.100388188518991e-08,0.1254282295703888,0.7394517064094543,-0.06934862583875656,0.11954548954963684,0.8240898847579956,-0.0996139720082283,0.09979922324419022,0.9030520915985107,-0.11478171497583389,0.08052872866392136,0.9728652238845825,-0.12640774250030518,0.028223305940628052,0.7806881666183472,-0.08692605048418045,-0.007050696760416031,0.8785002827644348,-0.1138286292552948,-0.02090548723936081,0.9491161108016968,-0.13206039369106293,-0.029271438717842102,1.0053064823150635,-0.14318253099918365,0.008685806766152382,0.7873290181159973,-0.05698414891958237,-0.022375155240297318,0.8814643621444702,-0.08007440716028214,-0.03334324061870575,0.9537415504455566,-0.09294891357421875,-0.036078765988349915,1.009322166442871,-0.1018601730465889,0.004387516528367996,0.8017166256904602,-0.030286207795143127,-0.018852807581424713,0.8904163837432861,-0.053493473678827286,-0.024866461753845215,0.9538083076477051,-0.06508147716522217,-0.025585606694221497,1.0075886249542236,-0.07106012105941772,0.008057115599513054,0.8214101791381836,-0.00786799006164074,-0.012655310332775116,0.8924146294593811,-0.02831493318080902,-0.020651649683713913,0.9446709156036377,-0.0386386401951313,-0.025047481060028076,0.9913469552993774,-0.04402773082256317
