frame_idx,timestamp,gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,00:00:000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00:00:033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,00:00:066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,00:00:100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,00:00:133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00:166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,00:00:200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,00:00:233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,00:00:266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,00:00:300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,00:00:333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,00:00:366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,00:00:400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,00:00:433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,00:00:466,,0.28493010997772217,0.8416065573692322,-1.846925528070642e-07,0.2948777675628662,0.7882601618766785,-0.02882551960647106,0.2941688597202301,0.7383261919021606,-0.04997231066226959,0.29348987340927124,0.7060587406158447,-0.06843118369579315,0.28930360078811646,0.6773459315299988,-0.08408084511756897,0.20983277261257172,0.7408173084259033,-0.03763049468398094,0.2397073358297348,0.7555350065231323,-0.06778375059366226,0.2648180425167084,0.7630811929702759,-0.08420313894748688,0.26538121700286865,0.7561004161834717,-0.0937899798154831,0.20415747165679932,0.8018807172775269,-0.03755028545856476,0.23766030371189117,0.8142932653427124,-0.06607223302125931,0.2647938132286072,0.8100682497024536,-0.0721915066242218,0.2646677494049072,0.7965037226676941,-0.07370404154062271,0.2094726860523224,0.8582541942596436,-0.04113351181149483,0.2428073287010193,0.8703029751777649,-0.06722266227006912,0.26683133840560913,0.86054527759552,-0.06286388635635376,0.26341956853866577,0.8453621864318848,-0.05656079202890396,0.21998395025730133,0.9046229720115662,-0.047710321843624115,0.24580375850200653,0.9128342866897583,-0.0643836036324501,0.2654464542865753,0.8964402675628662,-0.06130407005548477,0.26394563913345337,0.8764164447784424,-0.05620679631829262
15,00:00:500,,0.31755396723747253,0.787528932094574,-1.4003056492128962e-07,0.3198178708553314,0.7335578799247742,-0.02716212533414364,0.3120615482330322,0.6856918334960938,-0.047537460923194885,0.30426913499832153,0.654863178730011,-0.06542358547449112,0.29500770568847656,0.6212265491485596,-0.08153022825717926,0.2345821112394333,0.7200714349746704,-0.042913150042295456,0.2742796540260315,0.7132995128631592,-0.07680647075176239,0.29900917410850525,0.7052346467971802,-0.09776405245065689,0.2993714213371277,0.6944422125816345,-0.10980580747127533,0.23607279360294342,0.7832950949668884,-0.043582331389188766,0.2826174199581146,0.7674526572227478,-0.07272456586360931,0.3088165819644928,0.7463045120239258,-0.07996697723865509,0.3103446066379547,0.7262890934944153,-0.08428672701120377,0.24899578094482422,0.839179277420044,-0.04759140685200691,0.2893403470516205,0.8233234286308289,-0.07625941932201385,0.3160017430782318,0.7958886027336121,-0.07348939776420593,0.3220750093460083,0.7730665802955627,-0.06903527677059174,0.26862362027168274,0.8831253051757812,-0.054243601858615875,0.2984001040458679,0.8729565143585205,-0.07399921119213104,0.32012826204299927,0.8446530699729919,-0.07266641408205032,0.3267437219619751,0.819811224937439,-0.06935873627662659
