frame_idx,timestamp,gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,00:00:000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00:00:033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,00:00:066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,00:00:100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,00:00:133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00:166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,00:00:200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,00:00:233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,00:00:266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,00:00:300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,00:00:333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,00:00:366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,00:00:400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,00:00:433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,00:00:466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,00:00:500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,00:00:533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,00:00:566,,0.2256525754928589,0.7944036722183228,-1.3355128203329514e-07,0.26104769110679626,0.7620254158973694,-0.037442732602357864,0.29215043783187866,0.7409994602203369,-0.06426334381103516,0.3064028322696686,0.7467482686042786,-0.08393369615077972,0.30525413155555725,0.7758241891860962,-0.1014844998717308,0.2274918258190155,0.6833311319351196,-0.0794757604598999,0.282954603433609,0.7747530341148376,-0.10619653016328812,0.2808322012424469,0.7884721159934998,-0.11793158948421478,0.265134334564209,0.769787073135376,-0.12759466469287872,0.19578023254871368,0.7247034311294556,-0.07360778748989105,0.26429885625839233,0.8179008960723877,-0.09377273917198181,0.2583284080028534,0.821438193321228,-0.09232664853334427,0.2383866310119629,0.7931678891181946,-0.09593746066093445,0.17682123184204102,0.7726354002952576,-0.06863046437501907,0.23915676772594452,0.8496642708778381,-0.08691204339265823,0.23249733448028564,0.8438620567321777,-0.07716705650091171,0.2132882922887802,0.811894953250885,-0.0727449506521225,0.16779161989688873,0.8175927996635437,-0.06780167669057846,0.20038016140460968,0.8624846935272217,-0.0858287587761879,0.19148282706737518,0.8654319047927856,-0.0852060467004776,0.17533782124519348,0.8573951125144958,-0.084699347615242
18,00:00:600,,0.26297420263290405,0.7905392646789551,-7.018696379645917e-08,0.2971804141998291,0.7414129972457886,-0.037138134241104126,0.31980904936790466,0.7032096982002258,-0.06115754321217537,0.33676040172576904,0.7134271860122681,-0.07836300134658813,0.34881532192230225,0.7306967973709106,-0.09158840775489807,0.26046738028526306,0.6374959349632263,-0.06874531507492065,0.32146379351615906,0.715595006942749,-0.09893884509801865,0.32268714904785156,0.7365055084228516,-0.11176855117082596,0.30980950593948364,0.7183313965797424,-0.12104004621505737,0.22883851826190948,0.6820356845855713,-0.0621647872030735,0.29989883303642273,0.7744442820549011,-0.0867159366607666,0.29056018590927124,0.7816463708877563,-0.08480504155158997,0.2651522755622864,0.7488030791282654,-0.08530034869909286,0.20938095450401306,0.738191545009613,-0.05832690745592117,0.2731792628765106,0.8208178877830505,-0.07739438116550446,0.26502540707588196,0.8141587972640991,-0.06511358171701431,0.2426082044839859,0.7743487358093262,-0.05721230059862137,0.1989337056875229,0.7923930883407593,-0.059286024421453476,0.23553356528282166,0.8441455960273743,-0.078997902572155,0.23050157725811005,0.8345350623130798,-0.0797540470957756,0.2150830179452896,0.8079924583435059,-0.07847326248884201
