frame_idx,timestamp,gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,00:00:000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00:00:033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,00:00:066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,00:00:100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,00:00:133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00:166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,00:00:200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,00:00:233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,00:00:266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,00:00:300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,00:00:333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,00:00:366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,00:00:400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,00:00:433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,00:00:466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,00:00:500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,00:00:533,,0.07144638895988464,0.7913172245025635,-2.2280782729922066e-07,0.08651573956012726,0.8233317732810974,-0.0527573861181736,0.0819280743598938,0.9074974656105042,-0.07756294310092926,0.07390642166137695,0.9967445731163025,-0.08958952873945236,0.06286971271038055,1.0597742795944214,-0.10155682265758514,0.026099884882569313,0.8525986671447754,-0.08273002505302429,0.006465056911110878,0.9622825980186462,-0.11021149903535843,-5.0980132073163986e-05,1.0450420379638672,-0.12857910990715027,-0.0006110265385359526,1.1096314191818237,-0.13933803141117096,0.005464473739266396,0.8580167293548584,-0.06170197203755379,-0.015324707143008709,0.9651753902435303,-0.08047004789113998,-0.014357439242303371,1.0462250709533691,-0.09161126613616943,-0.007002910599112511,1.1063811779022217,-0.10099580138921738,-0.005763951223343611,0.8716885447502136,-0.042160604149103165,-0.020596332848072052,0.9674092531204224,-0.05934756621718407,-0.010063743218779564,1.027618169784546,-0.0693218931555748,-0.004178169649094343,1.0697603225708008,-0.07684023678302765,-0.008889845572412014,0.8818255066871643,-0.025584252551198006,-0.018599431961774826,0.9571033716201782,-0.04011814296245575,-0.010550340637564659,0.9976543188095093,-0.045188918709754944,-0.0032242864836007357,1.0277245044708252,-0.04868172109127045
17,00:00:566,,0.09253488481044769,0.8011791706085205,-2.9598314199574816e-07,0.11926548182964325,0.8354867100715637,-0.05301736295223236,0.12201498448848724,0.9134892821311951,-0.07714812457561493,0.1094929575920105,0.9923050403594971,-0.0890750139951706,0.08670251816511154,1.0510475635528564,-0.09799282997846603,0.03653768450021744,0.8492733836174011,-0.07335011661052704,0.025439811870455742,0.9578306674957275,-0.09812814742326736,0.02891453728079796,1.0282734632492065,-0.11167022585868835,0.0338418111205101,1.0709166526794434,-0.12000051885843277,0.014244316145777702,0.8743343353271484,-0.053131528198719025,0.025564171373844147,0.9948917627334595,-0.07313863933086395,0.055145569145679474,1.0217856168746948,-0.07579228281974792,0.0720263421535492,1.0111016035079956,-0.07711077481508255,0.007009733468294144,0.9023112654685974,-0.036332614719867706,0.022134989500045776,1.011300802230835,-0.05654643103480339,0.051439184695482254,1.0227820873260498,-0.055460985749959946,0.06366463005542755,1.0095241069793701,-0.053380463272333145,0.005504384636878967,0.9222741723060608,-0.023145373910665512,0.019826853647828102,1.0021250247955322,-0.04143563285470009,0.04251931607723236,1.011081576347351,-0.04289964586496353,0.05506914481520653,0.998553991317749,-0.04157409071922302
