frame_idx,timestamp,gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,00:00:000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00:00:033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,00:00:066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,00:00:100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,00:00:133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00:166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,00:00:200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,00:00:233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,00:00:266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,00:00:300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,00:00:333,,0.07651658356189728,0.7575282454490662,-1.824225677182767e-07,0.09715370833873749,0.8320599794387817,-0.05313343182206154,0.08661162853240967,0.9332639575004578,-0.07997378706932068,0.07353249192237854,1.0247834920883179,-0.09492000937461853,0.06431762874126434,1.0943450927734375,-0.10937952995300293,0.01875399425625801,0.8698983192443848,-0.08360780775547028,-0.010307814925909042,0.972637951374054,-0.10774784535169601,-0.02531743235886097,1.0409133434295654,-0.12241634726524353,-0.034566886723041534,1.0852833986282349,-0.13113878667354584,-0.011102331802248955,0.849414587020874,-0.06189602240920067,-0.035858601331710815,0.9610933661460876,-0.07656940817832947,-0.04147662967443466,1.0381754636764526,-0.08140630275011063,-0.040509022772312164,1.0872256755828857,-0.0864800363779068,-0.028782829642295837,0.8433020710945129,-0.041775304824113846,-0.04967918619513512,0.946449875831604,-0.05578742176294327,-0.05192212760448456,1.0130653381347656,-0.0620562881231308,-0.054727714508771896,1.0558120012283325,-0.06713894754648209,-0.0366286002099514,0.8419219851493835,-0.025002239271998405,-0.05554991215467453,0.9247302412986755,-0.0381200835108757,-0.05924129858613014,0.9751550555229187,-0.04269513115286827,-0.06061394512653351,1.0100724697113037,-0.04532754793763161
11,00:00:366,,0.0837770476937294,0.7197673320770264,-1.7839550991993747e-07,0.11458311229944229,0.7932866811752319,-0.059649039059877396,0.11187388747930527,0.9051510095596313,-0.08799712359905243,0.08865023404359818,0.9999935030937195,-0.10171836614608765,0.07373524457216263,1.0764445066452026,-0.11228306591510773,0.032486364245414734,0.8323090076446533,-0.09599626809358597,0.0014731734991073608,0.9491102695465088,-0.12612499296665192,-0.005243437364697456,1.042068362236023,-0.14224404096603394,-0.003752574324607849,1.109121561050415,-0.15032005310058594,0.004182538017630577,0.8214700222015381,-0.06912681460380554,-0.019005699083209038,0.9429928064346313,-0.09262246638536453,-0.017790095880627632,1.0364941358566284,-0.09684912860393524,-0.007243981584906578,1.0972915887832642,-0.09946982562541962,-0.008312931284308434,0.8249516487121582,-0.04427958279848099,-0.025705495849251747,0.9332997798919678,-0.06991183757781982,-0.019374581053853035,1.0168178081512451,-0.07650484889745712,-0.0071772243827581406,1.078040361404419,-0.07799706608057022,-0.012945527210831642,0.8331752419471741,-0.02207718789577484,-0.02965187095105648,0.9185498356819153,-0.04439794644713402,-0.02888857014477253,0.9832419753074646,-0.05226276069879532,-0.022865956649184227,1.0374091863632202,-0.05520813539624214
12,00:00:400,,0.10660646855831146,0.7061363458633423,5.040647721443747e-08,0.13672588765621185,0.7753982543945312,-0.08014872670173645,0.134923055768013,0.8745293617248535,-0.12348596751689911,0.10936978459358215,0.9569137692451477,-0.14318838715553284,0.08489866554737091,1.0294125080108643,-0.1592382788658142,0.05594171956181526,0.7783162593841553,-0.1677127480506897,0.019495483487844467,0.893517017364502,-0.20225514471530914,0.005180913954973221,0.9720516800880432,-0.21094690263271332,-0.003616292029619217,1.030923843383789,-0.21358820796012878,0.02017502672970295,0.76561039686203,-0.12666583061218262,-0.001365717500448227,0.9022852182388306,-0.16041631996631622,-0.0015779100358486176,0.9892138838768005,-0.15982945263385773,0.0057496801018714905,1.0412567853927612,-0.15939906239509583,0.0028930343687534332,0.7703991532325745,-0.08375976979732513,-0.015900708734989166,0.8848739862442017,-0.1169857606291771,-0.010982144623994827,0.961550772190094,-0.12188416719436646,-0.00036400556564331055,1.013674259185791,-0.12249420583248138,-0.005358606576919556,0.7801750898361206,-0.0431034155189991,-0.02361058071255684,0.8628890514373779,-0.07068882882595062,-0.02290913835167885,0.9174179434776306,-0.07997827231884003,-0.018625598400831223,0.9614666104316711,-0.08462055772542953
