frame_idx,timestamp,gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,00:00:000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00:00:033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,00:00:066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,00:00:100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,00:00:133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00:166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,00:00:200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,00:00:233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,00:00:266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,00:00:300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,00:00:333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,00:00:366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,00:00:400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,00:00:433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,00:00:466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,00:00:500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,00:00:533,,0.11630268394947052,0.7532464265823364,2.876937230666954e-07,0.07810210436582565,0.7324441075325012,-0.04784959927201271,0.03249959275126457,0.749385416507721,-0.07440996170043945,0.010249614715576172,0.8087189793586731,-0.09536929428577423,0.006783878430724144,0.8846535682678223,-0.11791219562292099,-0.017705876380205154,0.873913049697876,-0.0499926321208477,-0.049309127032756805,0.9322534799575806,-0.07846186310052872,-0.06044691428542137,0.9714251160621643,-0.10222530364990234,-0.06790652126073837,0.9993601441383362,-0.11905944347381592,0.007046418264508247,0.9256047606468201,-0.043512072414159775,-0.020007364451885223,0.995896577835083,-0.06874432414770126,-0.026895146816968918,1.042161464691162,-0.09190580248832703,-0.029635589569807053,1.0777699947357178,-0.10894736647605896,0.04090426489710808,0.9535815119743347,-0.041432421654462814,0.02393607422709465,1.028307318687439,-0.0664244294166565,0.019599851220846176,1.0769997835159302,-0.0830831527709961,0.01727999374270439,1.109119176864624,-0.09488195925951004,0.08222955465316772,0.9675358533859253,-0.04323505237698555,0.07868562638759613,1.0357948541641235,-0.06533817946910858,0.07544613629579544,1.072076678276062,-0.07548991590738297,0.073417529463768,1.0967427492141724,-0.08244600147008896
17,00:00:566,,0.1250046342611313,0.7410943508148193,-1.138427307978418e-07,0.08848321437835693,0.7141706943511963,-0.041582927107810974,0.04110278934240341,0.7218769192695618,-0.0644608661532402,0.022353122010827065,0.7692170739173889,-0.08473017066717148,0.026277784258127213,0.8377839922904968,-0.10395900160074234,0.005923178046941757,0.866801917552948,-0.034411344677209854,-0.02584955468773842,0.9446186423301697,-0.07022977620363235,-0.011150646954774857,0.9483112096786499,-0.09812778234481812,0.01392308995127678,0.9277941584587097,-0.11221916228532791,0.03646799176931381,0.9151985049247742,-0.027798617258667946,0.014421708881855011,0.9963621497154236,-0.06328019499778748,0.0385299026966095,0.9817054867744446,-0.08777506649494171,0.06422066688537598,0.9481010437011719,-0.09886956959962845,0.06842496991157532,0.9441463947296143,-0.02640582248568535,0.0519099086523056,1.0226585865020752,-0.05588527023792267,0.06969909369945526,1.008022665977478,-0.0689081996679306,0.09276239573955536,0.9715799689292908,-0.07184752076864243,0.10286068916320801,0.9584793448448181,-0.02859870344400406,0.09144769608974457,1.0299965143203735,-0.04925914108753204,0.09871634095907211,1.0188883543014526,-0.05547432228922844,0.11031453311443329,0.9915851950645447,-0.055785391479730606
