frame_idx,timestamp,gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,00:00:000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,00:00:033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,00:00:066,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,00:00:100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,00:00:133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:00:167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,00:00:200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,00:00:234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,00:00:267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,00:00:301,0,0.2601788640022278,0.8266355991363525,3.168501621075848e-07,0.309158444404602,0.7683205604553223,-0.0610492788255214,0.3393211960792541,0.6862397193908691,-0.0963554605841636,0.345540702342987,0.624954342842102,-0.1253436803817749,0.3328053653240204,0.5781092643737793,-0.1542775630950927,0.2634605765342712,0.5240103602409363,-0.0651297643780708,0.2533287107944488,0.4558586478233337,-0.1039417758584022,0.2593076229095459,0.4341097772121429,-0.1367161124944687,0.2682300209999084,0.4221157729625702,-0.1594529449939727,0.2106733471155166,0.5469732880592346,-0.0559008233249187,0.1872782111167907,0.4727562367916107,-0.0933874398469924,0.1873470693826675,0.443480908870697,-0.1255988478660583,0.1951382011175155,0.4277157187461853,-0.1485441178083419,0.166535422205925,0.5987691283226013,-0.0527724809944629,0.1364894807338714,0.5291727185249329,-0.0862462669610977,0.1309081315994262,0.4922977089881897,-0.1119404807686805,0.134866788983345,0.4693141281604767,-0.1294645816087722,0.1351431012153625,0.6719405651092529,-0.0543527007102966,0.1022724732756614,0.6225460171699524,-0.082131028175354,0.0898775458335876,0.5946654081344604,-0.0987364575266838,0.0869886726140976,0.5718942284584045,-0.110425628721714
10,00:00:334,0,0.3026914894580841,0.7723675966262817,4.482497217850323e-07,0.3469229638576507,0.6908820867538452,-0.041794516146183,0.3674478530883789,0.6067051291465759,-0.0674871802330017,0.3724234104156494,0.5447589159011841,-0.0918182283639907,0.374761015176773,0.4805768430233001,-0.1174554377794265,0.3042053878307342,0.4751033782958984,-0.0440431088209152,0.3005159795284271,0.4002637863159179,-0.0832830369472503,0.3084616661071777,0.3635329604148865,-0.1160489618778228,0.3234391510486603,0.3252535164356231,-0.139026403427124,0.2609990537166595,0.4968236088752746,-0.0450120009481906,0.2405026704072952,0.4133654236793518,-0.0784244537353515,0.2380753010511398,0.3688003420829773,-0.1072999164462089,0.2451589703559875,0.3209182620048523,-0.1300594359636306,0.2258942127227783,0.5500280261039734,-0.0519557856023311,0.1919374912977218,0.4837076067924499,-0.0855330899357795,0.1780754774808883,0.4460135102272033,-0.1095033884048461,0.1773078143596649,0.4084185361862182,-0.1269368678331375,0.2001206427812576,0.6283782124519348,-0.0625563040375709,0.1656156778335571,0.5806630849838257,-0.0914494320750236,0.1457550227642059,0.5465421080589294,-0.1087483093142509,0.1337144374847412,0.5088751316070557,-0.122124582529068
11,00:00:368,0,0.3284212946891784,0.6904398202896118,4.430520164078189e-07,0.3733457326889038,0.6189058423042297,-0.030082544311881,0.3961043953895569,0.5405158996582031,-0.0500580109655857,0.4035429060459137,0.4755806624889374,-0.0692154169082641,0.4106258153915405,0.4127851128578186,-0.0898063406348228,0.3445374667644501,0.4265265464782715,-0.0386467240750789,0.3449030518531799,0.3433329463005066,-0.06962850689888,0.3523333072662353,0.2944566011428833,-0.0941410735249519,0.3628824055194855,0.2458662092685699,-0.1112178191542625,0.3051472306251526,0.4326842427253723,-0.0420062877237796,0.2881248593330383,0.3427149057388305,-0.068283274769783,0.2855836749076843,0.2806929349899292,-0.0880751311779022,0.288343071937561,0.2255366444587707,-0.1030531600117683,0.2727382183074951,0.4708044528961181,-0.049365185201168,0.243881344795227,0.3899774253368377,-0.0758044272661209,0.2328905165195465,0.3285975456237793,-0.0929942652583122,0.229760855436325,0.271489679813385,-0.1053081452846527,0.2486316263675689,0.5336692929267883,-0.0591694936156272,0.2149653434753418,0.4874749481678009,-0.0851605087518692,0.1933827698230743,0.4497523903846741,-0.0981942117214202,0.1761564165353775,0.411784291267395,-0.106710210442543
12,00:00:401,0,0.3526905477046966,0.6163619160652161,4.323288465002406e-07,0.3954375088214874,0.5541190505027771,-0.0221515614539384,0.41842120885849,0.4767796397209167,-0.0363233499228954,0.4252837598323822,0.4171466827392578,-0.0507632717490196,0.432158887386322,0.3630982637405395,-0.0661663264036178,0.3764446079730987,0.3669739067554474,-0.0270686000585556,0.3803681433200836,0.2820478677749634,-0.0523667372763156,0.3876750469207763,0.2286253571510315,-0.0727524757385253,0.3964399993419647,0.1779544651508331,-0.0867159217596054,0.3413225710391998,0.3690910339355469,-0.0321781262755394,0.3311487436294555,0.273712009191513,-0.0531002953648567,0.328846663236618,0.2109829783439636,-0.0698561891913414,0.3292945325374603,0.151758462190628,-0.0823767557740211,0.3109525144100189,0.3997558951377868,-0.0404837578535079,0.2918806374073028,0.3104127943515777,-0.0615487582981586,0.2816309034824371,0.2496342062950134,-0.075039766728878,0.2756551206111908,0.192851573228836,-0.0844307914376258,0.2855068743228912,0.4543535709381103,-0.0507983602583408,0.2555062770843506,0.3969287574291229,-0.0713178738951683,0.2374378591775894,0.3522390723228454,-0.0805434957146644,0.2227135300636291,0.307644784450531,-0.0861593708395958
13,00:00:435,0,0.3677809834480285,0.5612952709197998,4.103745254724345e-07,0.4127722680568695,0.509731650352478,-0.020491262897849,0.4390248954296112,0.4397554397583008,-0.0323421619832515,0.4476557374000549,0.3835088610649109,-0.0438182428479194,0.4492758810520172,0.3338000476360321,-0.0562704987823963,0.3935729265213012,0.3304639458656311,-0.0267901793122291,0.4017490148544311,0.244377851486206,-0.0495747402310371,0.4098363816738128,0.1888729184865951,-0.0671880915760994,0.4175138771533966,0.1373582184314727,-0.0793289467692375,0.3610501885414123,0.3299237191677093,-0.0314771123230457,0.3542051315307617,0.230310782790184,-0.0510676018893718,0.3552153408527374,0.1659652143716812,-0.0660922452807426,0.356639564037323,0.1058287620544433,-0.077107049524784,0.3324733674526214,0.356617659330368,-0.0389056354761123,0.3156989812850952,0.2618403136730194,-0.0601303800940513,0.3080118596553802,0.1980514228343963,-0.0744637548923492,0.3031931519508362,0.1379051506519317,-0.0839042067527771,0.3077376186847687,0.4038921296596527,-0.0478925444185733,0.2794625163078308,0.3425846993923187,-0.0697523653507232,0.2619743943214416,0.2992796897888183,-0.0804506167769432,0.247259110212326,0.254885196685791,-0.0867907330393791
14,00:00:468,0,0.3778549432754516,0.5303442478179932,4.244313345225237e-07,0.4215462207794189,0.4835844039916992,-0.0252145007252693,0.4484160542488098,0.4166450500488281,-0.0398286767303943,0.4570764899253845,0.3562432527542114,-0.0527986586093902,0.4608865082263946,0.3016164302825928,-0.0663891285657882,0.4066920578479767,0.3043870031833648,-0.0324739515781402,0.4139485657215118,0.216804563999176,-0.0561509989202022,0.4203977882862091,0.160688504576683,-0.0735530704259872,0.4265986084938049,0.1088252067565918,-0.0856655836105346,0.3735285401344299,0.3025632500648498,-0.0354654788970947,0.3693675696849823,0.2020959109067917,-0.0567308440804481,0.3693443536758423,0.1348881274461746,-0.0723428502678871,0.3695918023586273,0.0725146532058715,-0.0834327936172485,0.3445796370506286,0.3288805782794952,-0.0414437763392925,0.3293672800064087,0.2318298369646072,-0.0640150532126426,0.320563405752182,0.1647037118673324,-0.0791939720511436,0.3155712783336639,0.10086390376091,-0.0890333279967308,0.3201366364955902,0.3757975697517395,-0.049309529364109,0.2931845784187317,0.3128929734230041,-0.0726940408349037,0.2759779393672943,0.2672440111637115,-0.0847605243325233,0.2624874114990234,0.2192874401807785,-0.0918769761919975
15,00:00:502,0,0.3852837085723877,0.5182397365570068,3.999200828275208e-07,0.4298357665538788,0.4697184264659881,-0.0230143927037715,0.4533773064613342,0.3984482884407043,-0.0346203036606311,0.4614570736885071,0.3356710076332092,-0.0445717349648475,0.4692651033401489,0.2837263941764831,-0.0550360940396785,0.4130796790122986,0.2908912003040313,-0.0283582638949155,0.4199203252792358,0.2017858028411865,-0.0489085391163826,0.4263319969177246,0.1426305174827575,-0.0641989335417747,0.4311376214027405,0.0901351571083068,-0.0750603675842285,0.3805086314678192,0.2876757979393005,-0.0312026292085647,0.3742160201072693,0.1819824427366256,-0.049474935978651,0.3725326955318451,0.1116885095834732,-0.063621200621128,0.3699801564216614,0.0518269538879394,-0.0736035779118537,0.3522244691848755,0.3126224875450134,-0.0367450453341007,0.335171103477478,0.215082585811615,-0.0569026730954647,0.3243969976902008,0.1458584815263748,-0.072268821299076,0.3163660764694214,0.0843038558959961,-0.0822475776076316,0.3288254737854004,0.3591181337833404,-0.0439523011445999,0.298929899930954,0.2990404963493347,-0.0656124576926231,0.2792292833328247,0.2555301785469055,-0.0774280130863189,0.2631110846996307,0.2125543802976608,-0.0843765586614608
16,00:00:535,0,0.3884387910366058,0.5153363943099976,3.6034504091730923e-07,0.4346483945846557,0.4646350145339966,-0.0216481518000364,0.457889199256897,0.3880366086959839,-0.0321401096880435,0.4653606414794922,0.3223601281642914,-0.041348572820425,0.4739436209201813,0.2698248326778412,-0.051239226013422,0.4163397550582886,0.2856062352657318,-0.027212020009756,0.4239882826805115,0.1957305967807769,-0.0466935485601425,0.4286407828330993,0.1357225179672241,-0.0610930398106575,0.4314146935939789,0.0820557028055191,-0.0717428922653198,0.3836949467658996,0.2831166088581085,-0.0307328756898641,0.3769222795963287,0.1759378314018249,-0.0487063527107238,0.374009221792221,0.103647693991661,-0.0628947913646698,0.3694997429847717,0.0408746600151062,-0.0732228383421897,0.3558043241500854,0.308033138513565,-0.036755047738552,0.3380663096904754,0.21237313747406,-0.0568840093910694,0.3270456492900848,0.1425044387578964,-0.0727458074688911,0.3176808059215545,0.0805553346872329,-0.0833011120557785,0.3324912190437317,0.3538462519645691,-0.0442945770919323,0.301792711019516,0.2941049039363861,-0.0658757835626602,0.2816318869590759,0.2495735883712768,-0.0782151520252227,0.2646372318267822,0.2056202441453933,-0.0859020426869392
17,00:00:569,0,0.3919397294521332,0.5101149678230286,3.4935030157612346e-07,0.4380022585391998,0.4593454599380493,-0.0234125331044197,0.4612017571926117,0.3794888854026794,-0.0343909859657287,0.4692341089248657,0.3129192292690277,-0.0435717776417732,0.4808304011821747,0.2616725862026214,-0.0533985495567321,0.4182268977165222,0.2840918302536011,-0.0303003787994384,0.425698459148407,0.1941922605037689,-0.0499792881309986,0.4293938279151916,0.1337180733680725,-0.0641986355185508,0.4314524233341217,0.0794393569231033,-0.0748594999313354,0.3846478462219238,0.2815574109554291,-0.0328017622232437,0.3773152530193329,0.174992948770523,-0.051293458789587,0.3734219670295715,0.1032901257276535,-0.0653418377041816,0.3682761192321777,0.0403434038162231,-0.0756733939051628,0.3563556969165802,0.3055407106876373,-0.0377781465649604,0.339153528213501,0.2097425162792205,-0.0582961440086364,0.328924685716629,0.1414448618888855,-0.073908120393753,0.3203056752681732,0.0806130617856979,-0.0843524485826492,0.3333453834056854,0.3504111766815185,-0.0444023758172988,0.3017372190952301,0.2916180789470672,-0.0661725848913192,0.2812199890613556,0.2483805119991302,-0.0786152929067611,0.2639014422893524,0.2047754675149917,-0.0865190550684928
18,00:00:602,0,0.395158052444458,0.508016049861908,3.608463430282427e-07,0.4396889507770538,0.4581859707832336,-0.0243469960987567,0.4624201357364654,0.3791325986385345,-0.0365282334387302,0.4715044796466827,0.3108025789260864,-0.0464900434017181,0.4860915541648865,0.258109301328659,-0.0569171495735645,0.4199908673763275,0.2859292328357696,-0.033007625490427,0.4282073676586151,0.1946766972541809,-0.0532892197370529,0.431219220161438,0.1335343867540359,-0.0674223750829696,0.4318867623806,0.0788238942623138,-0.0778733491897583,0.385951966047287,0.2827968895435333,-0.0352625660598278,0.3781413435935974,0.1734226793050766,-0.0542938187718391,0.3733784556388855,0.1011563688516616,-0.0677102357149124,0.3667804002761841,0.0379752218723297,-0.0772152692079544,0.3573416173458099,0.306629329919815,-0.0398851558566093,0.3392346501350403,0.2107200920581817,-0.0607879534363746,0.3295686244964599,0.142873153090477,-0.0754547491669654,0.3211283385753631,0.0819220691919326,-0.0849317386746406,0.3346987664699554,0.3517881035804748,-0.0461733378469944,0.302308589220047,0.2938723862171173,-0.0680132135748863,0.2811581194400787,0.253495454788208,-0.0794533267617225,0.2627132534980774,0.2123646587133407,-0.0863429233431816
19,00:00:636,0,0.3957556486129761,0.5098283290863037,3.5963077493761375e-07,0.440571665763855,0.4602713584899902,-0.0251313429325819,0.4636803567409515,0.3801048099994659,-0.0379749611020088,0.4738409519195556,0.3101287186145782,-0.0483755767345428,0.4902348816394806,0.2562368810176849,-0.0592491887509822,0.4209213852882385,0.2908267378807068,-0.0349899902939796,0.4294823706150055,0.1987592726945877,-0.0561932362616062,0.432938665151596,0.13648422062397,-0.0707948803901672,0.4340560734272003,0.0808767825365066,-0.0814962610602378,0.3867250382900238,0.2874980270862579,-0.0369855128228664,0.3786205649375915,0.1773180812597274,-0.0567106045782566,0.3728326857089996,0.1050534844398498,-0.0704994052648544,0.3651629984378814,0.0418190360069274,-0.0802304521203041,0.358013391494751,0.3111338317394256,-0.0412924885749816,0.3399180173873901,0.2154563665390014,-0.0626793354749679,0.330763578414917,0.1482478231191635,-0.0773905217647552,0.3225278854370117,0.0876672863960266,-0.0869400054216384,0.3354420959949493,0.3559816777706146,-0.0472944676876068,0.3035223186016083,0.2994652390480041,-0.0693095475435257,0.2824282348155975,0.2602362632751465,-0.0806761160492897,0.2634917199611664,0.2200018763542175,-0.0875706300139427
